wallet_address,total_transactions,total_amount_usd,avg_amount_usd,std_amount_usd,wallet_age_days,first_txn,last_txn,asset_diversity,txn_per_day,weighted_score,score_band
0x75ca7d963b543fd01bc4d094aa8ab29f115ec35d,8,5767.305812780776,720.913226597597,439.1374379746549,53,2019-06-20 20:55:33,2019-08-12 01:39:56,1,0.1509433962264151,35.59484552904287,Low
0x75d3fcbac90c72c32675cd80b109454100f3c9d3,7,103967.45924738477,14852.494178197825,11549.085836770493,73,2019-05-25 11:46:53,2019-08-05 16:22:27,1,0.0958904109589041,38.3214100680095,Low
0x75e35b2ae3e2006dc6bf547bb00928b93c375346,1,10.963861162629133,10.963861162629133,0.0,1,2019-08-07 01:54:08,2019-08-07 01:54:08,1,1.0,27.521483912158352,Low
0x75ee955325dc910e48b2608a59598b31e7a82ed6,1,296.9887592206736,296.9887592206736,0.0,1,2019-08-02 08:44:45,2019-08-02 08:44:45,1,1.0,27.52163494386883,Low
0x75f37a8d3dcf314ee8d5e49a5e0590fe79e2964b,20,3716.6363768415113,185.83181884207556,55.62817786694446,5,2019-06-10 06:53:18,2019-06-14 23:11:29,1,4.0,28.858066160005663,Low
0x75fb12c3514fe8d12e27717b01e979bc0e2fb492,1,15153.503794,15153.503794,0.0,1,2019-07-17 19:01:44,2019-07-17 19:01:44,1,1.0,27.529479732530955,Low
0x760175bb7904e5ca3810603ceda79147ac92cdc1,1,4.232092494181946,4.232092494181946,0.0,1,2019-07-23 17:56:52,2019-07-23 17:56:52,1,1.0,27.52148035753586,Low
0x76096ded09a7a127de483e99425cc6448766db1c,1,7.849087341219193,7.849087341219193,0.0,1,2019-05-31 15:34:29,2019-05-31 15:34:29,1,1.0,27.52148226744273,Low
0x761525f5c17baaa3d1c7d61616d580792ac653bf,10,100905.82044617452,10090.582044617451,11691.941862208023,46,2019-06-27 14:10:08,2019-08-12 02:36:32,2,0.21739130434782608,39.032986166910064,Low
0x76249fb8dac38966fac80413bc35e2bfdb2e51b4,3,41.29491243279318,13.764970810931061,11.173709661359371,2,2019-08-04 08:15:00,2019-08-05 10:27:00,2,1.5,32.4053324668468,Low
0x762a1795292a3d9355aeea85e4b174e9bd8cc3cd,1,1584.9146629533009,1584.9146629533009,0.0,1,2019-08-08 03:28:27,2019-08-08 03:28:27,1,1.0,27.522315016315403,Low
0x762b9751f6595c3df2cbfccc6fe3700690ee4f3d,1,3.0021580741796177,3.0021580741796177,0.0,1,2019-08-02 18:21:03,2019-08-02 18:21:03,1,1.0,27.52147970808506,Low
0x762fa191596f0dafbf64d3a7bef03d404ee673ae,2,8.438918869880538,4.219459434940269,2.4316828528429073,1,2019-07-18 05:10:20,2019-07-18 05:11:03,2,2.0,32.216636733781165,Low
0x76328440d2e9ccc4a27244b09b2b3b21ca51f896,1,22.855001693514374,22.855001693514374,0.0,1,2019-07-26 18:57:24,2019-07-26 18:57:24,1,1.0,27.521490191119756,Low
0x763324b36cb8ee3abdbafce3ac6e62a337f086ae,2,1006.2041214595037,503.1020607297518,2.994573032224649,4,2019-08-02 07:14:09,2019-08-05 09:14:18,1,0.5,28.01125896390488,Low
0x7635e7fa038748c509794efffe1d7a987989f9a6,1,21.832095854262878,21.832095854262878,0.0,1,2019-08-07 15:04:26,2019-08-07 15:04:26,1,1.0,27.52148965098769,Low
0x7639683ffe5573c68fde8a26f47db11e909ab1cc,4,123.40606935954476,30.85151733988619,34.43181915579742,1,2019-08-06 15:57:03,2019-08-06 17:32:36,4,4.0,41.60629545504311,Good
0x763a7976a47b61db9a4d132bd162b45f698f3585,1,207.5207956878323,207.5207956878323,0.0,1,2019-07-30 06:39:44,2019-07-30 06:39:44,1,1.0,27.521587701479593,Low
0x76426511cdb9febbda5dcee1aff0d9aa7f5e0404,1,0.49987727909166096,0.49987727909166096,0.0,1,2019-07-28 20:05:14,2019-07-28 20:05:14,1,1.0,27.521478386788377,Low
0x764a81d1dd7b0691b918f09746fc42ef59609a3f,2,98897.08643920647,49448.543219603234,0.09273642454815897,1,2019-05-24 01:06:25,2019-05-24 01:12:34,1,2.0,27.612393859911915,Low
0x764c93d4b6a05c361544d7e6137fa1a6e90282f1,1,0.059768280016272365,0.059768280016272365,0.0,1,2019-08-06 19:47:42,2019-08-06 19:47:42,1,1.0,27.52147815439457,Low
0x7652bb85d2b68eab7a4fa3d3967137ec3bb64700,1,115.78839225221613,115.78839225221613,0.0,1,2019-06-02 12:17:23,2019-06-02 12:17:23,1,1.0,27.521539263382454,Low
0x765c2327c343e89e41f42d09afc9ab21482b6865,1,9897.370939658,9897.370939658,0.0,1,2019-08-01 21:24:00,2019-08-01 21:24:00,1,1.0,27.526704300249165,Low
0x765d4ef74db28082de33161c9daaf640d98f5208,1,438.46,438.46,0.0,1,2019-07-13 16:57:33,2019-07-13 16:57:33,1,1.0,27.521709645909187,Low
0x7669be62b519160e94ed7d90ea7d728e956c875a,1,587.9225668760139,587.9225668760139,0.0,1,2019-07-04 07:42:49,2019-07-04 07:42:49,1,1.0,27.521788567664885,Low
0x76728cc46412d0bb2c6dc31dcbdd5af8af44486f,1,45.708430025114424,45.708430025114424,0.0,1,2019-08-04 10:32:36,2019-08-04 10:32:36,1,1.0,27.521502258574003,Low
0x768344b6dc60da13fe32ac5fb3203434c3de1afa,1,38052.80852468436,38052.80852468436,0.0,1,2019-07-26 00:37:50,2019-07-26 00:37:50,1,1.0,27.541571411212086,Low
0x76862771371100ed483fd2b39366b41d0ee4a207,1,22.122527897514942,22.122527897514942,0.0,1,2019-07-21 16:41:28,2019-07-21 16:41:28,1,1.0,27.521489804346533,Low
0x7686c25eb06ecfcd5f30246e1ad118d57dc7f4fc,2,22439.71444379982,11219.85722189991,10829.580474804872,4,2019-07-11 04:33:40,2019-07-14 14:26:15,1,0.5,27.73919457686322,Low
0x7688031dc7f89c47602bd3e1b9911f61cb41de44,3,18.343865190169925,6.1146217300566414,3.0952737411626283,2,2019-06-30 16:08:40,2019-07-02 03:24:58,1,1.5,27.74901084476037,Low
0x769978c65d3da20250009068d665fe5b844343c8,1,19.276462783271423,19.276462783271423,0.0,1,2019-07-22 19:40:41,2019-07-22 19:40:41,1,1.0,27.521488301519035,Low
0x769af43898cdedd516ade52fcf86f20c03748e93,2,1540.056189784932,770.028094892466,319.1341734208696,15,2019-07-15 13:20:56,2019-07-30 06:17:52,1,0.13333333333333333,29.655579901494832,Low
0x76b8b517731f879ef2dce1f3a627b3872bd40ebf,1,311.09093776808675,311.09093776808675,0.0,1,2019-06-23 08:46:03,2019-06-23 08:46:03,1,1.0,27.521642390339967,Low
0x76bf8e991fdcf23630d6c4670f9d832c7f067a15,1,19.923353410478473,19.923353410478473,0.0,1,2019-08-11 14:22:51,2019-08-11 14:22:51,1,1.0,27.521488643101183,Low
0x76d06be150766c497a87a90b25fb3eb34e8c4ce9,4,434.1186346556276,108.5296586639069,111.36107889820308,49,2019-06-05 20:05:08,2019-07-24 18:55:43,1,0.08163265306122448,34.84498002652758,Low
0x76d68fb64768a4e179d52e9c69a3752dba49e16e,1,450.0300960001037,450.0300960001037,0.0,1,2019-07-28 06:01:12,2019-07-28 06:01:12,1,1.0,27.52171575534721,Low
0x76df523a0b0ad72db265a893b0bead827697955a,2,3391.97165,1695.985825,1691.379374120975,1,2019-07-15 02:59:37,2019-07-15 03:15:59,1,2.0,27.517694799873983,Low
0x76e004cde65cb496387e9d7ff0b7150812d877a2,4,6298.801321875656,1574.700330468914,1273.959908742641,4,2019-07-14 19:06:39,2019-07-18 11:12:26,1,1.0,28.05818028081924,Low
0x76e0b7d950d1bdf4b52f7f1b5933211f107fb6f7,1,19.909991954646127,19.909991954646127,0.0,1,2019-08-10 02:40:49,2019-08-10 02:40:49,1,1.0,27.521488636045838,Low
0x76e6c4a0cce7146d45f3f441895798cd8c6ad032,2,73.67875227440472,36.83937613720236,37.35615704326768,2,2019-08-04 16:24:30,2019-08-06 16:23:07,2,1.0,32.36596740034589,Low
0x76fe4dbeeb24c9c3375301eb6cf9b48126fb92da,1,245.77204732548944,245.77204732548944,0.0,1,2019-06-17 15:22:35,2019-06-17 15:22:35,1,1.0,27.521607899553263,Low
0x76fedf1246f807942a1dc7025d4ae9b67d6030d1,4,2991.3285887768325,747.8321471942081,396.625875027859,6,2019-08-01 14:09:50,2019-08-06 20:50:48,2,0.6666666666666666,33.03633938229696,Low
0x770fb298e70df0eb42235671a53e3210dd2ec2e9,9,1766.5132338564958,196.27924820627732,183.2392853650739,60,2019-06-13 09:38:18,2019-08-12 04:31:30,3,0.15,46.00264223674637,Good
0x77159783ed219c8dcafb63b2b8d69b24c774842d,2,1519.474873858348,759.737436929174,741.2486079206797,1,2019-07-14 15:25:03,2019-07-14 15:57:41,2,2.0,32.198096343822094,Low
0x772267cbe581374c2f97c96d60d68ce277c97a35,2,10.034456972323968,5.017228486161984,0.0018365231851544014,3,2019-08-09 23:41:51,2019-08-12 05:46:01,1,0.6666666666666666,27.86060093002022,Low
0x774488253379d317a81d01e9d101319b42743737,9,31387.82742615368,3487.536380683742,4200.569873308274,11,2019-07-28 00:34:11,2019-08-07 03:29:04,1,0.8181818181818182,29.239781951849654,Low
0x774f45a32ca6a365b693dfd58d129c959fc159d9,8,177598.82729717306,22199.853412146633,13028.907218788874,33,2019-06-18 20:23:06,2019-07-21 03:06:42,1,0.24242424242424243,32.35183906326019,Low
0x775a7d79a4ba8315b9c4d75acbd81c47c738555e,2,1458.5042434908923,729.2521217454462,237.84809799404655,1,2019-08-07 15:13:54,2019-08-07 15:15:13,2,2.0,32.21124048009354,Low
0x7764cb461f1ba5503912f83414275f2cc714c274,1,500.8612229924706,500.8612229924706,0.0,1,2019-08-06 10:10:51,2019-08-06 10:10:51,1,1.0,27.521742596059706,Low
0x776b866c0d3cc51b6e42ff0235acd8c144163c5d,1,16.50499466455309,16.50499466455309,0.0,1,2019-08-09 23:42:32,2019-08-09 23:42:32,1,1.0,27.521486838081504,Low
0x776ed050c380f57bbac5e1b169a98d88624fb55f,6,12.465928780258142,2.0776547967096906,1.8364593030452432,7,2019-07-01 17:38:09,2019-07-07 23:29:19,4,0.8571428571428571,42.58574586666167,Good
0x777bf35f44cfa24b3f9c985759febb48263c5675,3,10047.996629836047,3349.332209945349,4058.7430855347125,2,2019-08-04 16:29:20,2019-08-05 16:36:38,1,1.5,27.64815171905908,Low
0x778f9312da8e766bbad0cad73b6042ee0a73cb01,1,20.149037703299026,20.149037703299026,0.0,1,2019-08-08 00:17:30,2019-08-08 00:17:30,1,1.0,27.521488762270817,Low
0x779df480b2eaa9eb5b4b149135de8dd97c1cc492,2,16.13378394673198,8.06689197336599,6.9075227018152985,28,2019-07-15 00:48:44,2019-08-11 02:22:43,2,0.07142857142857142,36.272203183393955,Low
0x77bed8137d3c1640d0f45e5cd1be92291d22f7d3,1,3059.3619788400815,3059.3619788400815,0.0,1,2019-05-24 16:48:08,2019-05-24 16:48:08,1,1.0,27.523093578956743,Low
0x77c5985a43dbb21fc4ef8aabaa7df5c9e7ee24c3,1,0.05978786589909326,0.05978786589909326,0.0,1,2019-08-06 13:14:50,2019-08-06 13:14:50,1,1.0,27.521478154404917,Low
0x77d2a33ec11db0a14b5fcd9aafa4fa34e509f689,2,972.326671813637,486.1633359068185,227.04131385823217,9,2019-07-31 18:30:16,2019-08-09 04:29:03,1,0.2222222222222222,28.756428497504555,Low
0x77d8c672d9fc98e44a036b2b24f51a9613da7e41,6,19160.98062698386,3193.4967711639765,4383.700433417005,3,2019-06-13 03:20:52,2019-06-15 17:32:14,4,2.0,41.88032183040266,Good
0x77e8c5f5539473d8aedee2a2c9c3ddad33ebb257,4,1550.1876985643626,387.54692464109064,465.9584897660384,44,2019-06-04 03:31:27,2019-07-17 08:39:31,2,0.09090909090909091,38.74175707653744,Low
0x77e987a77e75d8d73a65b1d4e041c6fe059bf0ef,1,72.92883959443748,72.92883959443748,0.0,1,2019-07-26 18:49:08,2019-07-26 18:49:08,1,1.0,27.521516631955638,Low
0x77eb9812a8d380f63478211e011ee289d19931bd,3,1210.629603255894,403.543201085298,527.1547701752498,22,2019-07-09 16:29:33,2019-07-30 17:33:05,2,0.13636363636363635,35.39665136290196,Low
0x77ef6211bc991cab47ed7513d01d19ed085077b8,1,2000.1447910265979,2000.1447910265979,0.0,1,2019-06-04 04:41:24,2019-06-04 04:41:24,1,1.0,27.522534273159504,Low
0x77feecc45fa31f2639d4c1cee0ccbf138387d79b,3,434.24534245974394,144.7484474865813,157.3898825714258,41,2019-05-24 00:47:02,2019-07-03 17:01:26,3,0.07317073170731707,42.91643753562718,Good
0x7820596e2ca1e482458ceb4ec2e86f58263e1b76,1,6.489297255328941,6.489297255328941,0.0,1,2019-06-24 19:47:42,2019-06-24 19:47:42,1,1.0,27.521481549423342,Low
0x7824282944b7cc7b8ef86ed9adbe21f49b247f97,2,1263.4089304082795,631.7044652041398,267.8406300595827,2,2019-08-05 10:25:23,2019-08-06 22:07:15,1,1.0,27.704041818632984,Low
0x7824b383df694ee0cae49e48858f105d54b297bb,1,213.6310074371227,213.6310074371227,0.0,1,2019-06-07 18:35:56,2019-06-07 18:35:56,1,1.0,27.521590927897076,Low
0x78267812c1f06262eb0026c06c7cbc949b968b23,1,3.0143945549158633,3.0143945549158633,0.0,1,2019-05-27 08:24:40,2019-05-27 08:24:40,1,1.0,27.521479714546377,Low
0x782c7c0015ff2c58c9801a63eef8b6f48c8b7ae0,11,285754.65344111726,25977.695767374298,55289.28332111645,12,2019-07-26 06:10:23,2019-08-06 15:30:20,3,0.9166666666666666,37.57751391332611,Low
0x783751ed3a29b3bb5ea1f37035df0c1252356961,3,2464.7845914007216,821.5948638002405,1173.6400028557723,1,2019-07-25 02:17:11,2019-07-26 00:08:00,1,3.0,27.56945370654959,Low
0x784fd666bf195c9d5853d436b66f9d7f96ecf263,3,437582.882706,145860.960902,87989.65571282826,2,2019-08-07 22:36:41,2019-08-09 17:14:09,1,1.5,25.67704385788466,Low
0x78589fba7e64d5633ecb4a71aafa536f803f9b61,1,197.70021355380408,197.70021355380408,0.0,1,2019-07-25 19:10:46,2019-07-25 19:10:46,1,1.0,27.521582515849502,Low
0x786ce2aff8d8af802e23bd4cab31607fee5bb327,3,233.01731432599456,77.67243810866485,127.50799993277998,1,2019-08-01 08:16:42,2019-08-02 07:04:00,1,3.0,27.595657387656548,Low
0x786f9e6c7d47250b02835d08aee55b52f42220a5,6,398.5000511939546,66.41667519899244,64.01074243041079,68,2019-05-28 05:59:08,2019-08-04 00:18:28,2,0.08823529411764706,42.43411196364521,Good
0x789951c525627264fd0489537f74d6ac7c5d58d1,8,162992.49268355363,20374.061585444204,9665.69512651342,5,2019-07-16 00:50:28,2019-07-20 01:53:58,1,1.6,28.226267377565996,Low
0x789e8dd02ffccd7a753b048559d4fbea1e1a1b7c,1,9.0,9.0,0.0,1,2019-05-08 01:44:00,2019-05-08 01:44:00,1,1.0,27.521482875167123,Low
0x78a083d3ffc762515dc0e168c33f186dca76e45e,5,2608.5384020423285,521.7076804084656,417.0622546822552,51,2019-06-03 14:54:44,2019-07-23 17:22:44,2,0.09803921568627451,39.833765089881034,Low
0x78a2de42e046b83ebefb355820f592f4c1348ad6,1,0.00013935398250087183,0.00013935398250087183,0.0,1,2019-06-20 01:39:29,2019-06-20 01:39:29,1,1.0,27.521478122908295,Low
0x78cd74b2900085df53ca0e573d9f28634c7eab6a,1,7.457299584601621,7.457299584601621,0.0,1,2019-05-24 01:55:58,2019-05-24 01:55:58,1,1.0,27.521482060564328,Low
0x78d6e361f636054830b8eead532fd701faf739ab,1,9.973906592320427,9.973906592320427,0.0,1,2019-08-06 21:21:55,2019-08-06 21:21:55,1,1.0,27.521483389425782,Low
0x78dd172718512aa63629a526543ace1ad73e105f,2,8958.319115525208,4479.159557762604,3449.1434135962104,6,2019-08-05 09:09:40,2019-08-10 15:20:25,1,0.3333333333333333,28.225676949057533,Low
0x78ea493c7f11128643c205cfadb77431c3f4d20c,3,1008.88717111817,336.29572370605666,146.10746507368535,15,2019-07-26 10:26:35,2019-08-10 03:32:38,2,0.2,34.355046141101475,Low
0x78f05b43ee0e3184bd7d4e47c9e1f8a2fcb9bbbb,1,46.178838505305684,46.178838505305684,0.0,1,2019-05-24 09:18:26,2019-05-24 09:18:26,1,1.0,27.521502506967053,Low
0x78f220dd23562de304e02431c5a72f01bf8c3ded,6,5.6124185626536285,0.9354030937756047,0.8237365625466961,2,2019-08-02 05:41:35,2019-08-03 16:08:14,2,3.0,32.5216750821543,Low
0x78f976803ee17700096e2e52714db9a87a5cdb85,2,30.1886097130704,15.0943048565352,6.911698658687697,1,2019-07-27 23:26:38,2019-07-27 23:30:28,2,2.0,32.21653095558569,Low
0x78fa4c9c658eaee2b9f89f5eeaebb1dedbf749b2,4,63386.14123421997,15846.535308554992,6567.371780050429,5,2019-07-13 07:54:25,2019-07-17 16:43:01,2,0.8,32.75650262039993,Low
0x7904adb48351af7b835cb061316795d5226b7f1a,7,62951.945539408196,8993.135077058314,15613.131100211085,14,2019-07-29 10:15:05,2019-08-11 10:53:40,2,0.5,33.98748751542084,Low
0x7905e1303ff125ca4625daf4bf17ac0d26bf53d2,1,0.05981247358159854,0.05981247358159854,0.0,1,2019-08-07 21:10:30,2019-08-07 21:10:30,1,1.0,27.521478154417906,Low
0x7909c2883db0f3a7c2e36c19db241aa238a8be7a,2,20.0,10.0,0.0,1,2019-08-03 22:58:03,2019-08-04 20:02:24,1,2.0,27.560185533600833,Low
0x79241950bb29ee2d275735409e681bb413b5dc07,1,32.33301142360617,32.33301142360617,0.0,1,2019-07-30 22:06:10,2019-07-30 22:06:10,1,1.0,27.521495195858957,Low
0x7927b405101e92617eb2b8cf835fd1875e7ee276,4,28.97856820923588,7.24464205230897,5.730086702760103,1,2019-08-06 19:02:38,2019-08-07 03:08:13,3,4.0,36.95047589827089,Low
0x7936889bfc0c559a23d7097755e767c9786df0ed,1,0.5,0.5,0.0,1,2019-07-17 04:20:31,2019-07-17 04:20:31,1,1.0,27.521478386853182,Low
0x793acdce9db7bc3269513652923d543b4818e817,1,1744.0891219474943,1744.0891219474943,0.0,1,2019-07-22 21:36:42,2019-07-22 21:36:42,1,1.0,27.522399066308843,Low
0x7940589084d3cd344e8c773469a750a282511491,1,0.771462,0.771462,0.0,1,2019-08-07 20:07:25,2019-08-07 20:07:25,1,1.0,27.521478530195143,Low
0x794ad3af58b56522b80aa7e9bc04f042c55d5b2f,4,1369.7936737326997,342.44841843317494,126.04719254259173,30,2019-07-03 14:52:56,2019-08-01 22:15:57,2,0.13333333333333333,36.64761393364325,Low
0x794b09fddf3aaef48f28a4349db44d47aa742307,1,21.062036144760086,21.062036144760086,0.0,1,2019-06-17 19:58:40,2019-06-17 19:58:40,1,1.0,27.521489244367718,Low
0x794dec90a3b9e399aad7839fa39c17a521977cdf,1,100000.0,100000.0,0.0,1,2019-07-25 23:33:17,2019-07-25 23:33:17,1,1.0,27.574281816323825,Low
0x7971dde7be09d03d319f77a1251bed9ffa4c72d5,3,37874.22988650265,12624.743295500884,314.8541780308531,1,2019-07-17 21:23:00,2019-07-18 17:10:22,1,3.0,27.610629617952796,Low
0x7973fd24410788c35e2f5e2d35bcdede00b9df2d,8,30978.482204056265,3872.310275507033,2032.141823019678,22,2019-07-04 03:35:24,2019-07-25 19:46:47,2,0.36363636363636365,35.566461632732924,Low
0x797ce9ed392d5ba82b023f0910102f41cae5a7ba,1,96.51421186766365,96.51421186766365,0.0,1,2019-07-08 14:15:56,2019-07-08 14:15:56,1,1.0,27.521529085903325,Low
0x797f63620e62dbc83a5bc88c6a43494ded428cbe,6,49149.97138582781,8191.661897637969,7489.265392953306,54,2019-05-31 08:32:34,2019-07-23 22:17:11,2,0.1111111111111111,40.16255616967892,Good
0x79845de32d6a42a81670bc071842e1958fed2bc6,2,60.04391513053513,30.021957565267567,42.372148894972305,1,2019-08-01 00:36:57,2019-08-01 01:11:20,2,2.0,32.21561855549624,Low
0x7986725490d2bcdacf9cd0cda2f42ebe8c9200c5,1,20.70964592983885,20.70964592983885,0.0,1,2019-08-06 07:44:44,2019-08-06 07:44:44,1,1.0,27.52148905829267,Low
0x7993897ddfcdb6db0d855e72096d6dddb94d3448,1,101.47157344430673,101.47157344430673,0.0,1,2019-06-20 23:40:36,2019-06-20 23:40:36,1,1.0,27.521531703573327,Low
0x7995b9f3fbf86b5434ccab09579fc8e3f177dd71,2,277.09715664406775,138.54857832203388,153.77349816893894,1,2019-07-22 20:21:36,2019-07-23 16:36:22,2,2.0,32.21281727655031,Low
0x799a3539e0404b3c3085293692de1c91f074e001,7,1288.5925298562881,184.08464712232688,135.00207979372183,36,2019-07-01 05:42:47,2019-08-05 16:04:01,3,0.19444444444444445,42.321210288796955,Good
0x79a14b466ee115a360a6dfbbfd8b144937d3eb43,1,8.468798267641757,8.468798267641757,0.0,1,2019-07-09 18:07:33,2019-07-09 18:07:33,1,1.0,27.521482594672992,Low
0x79a29553cf41368b2bbb82892ae820f18c1320f5,1,0.060175565214465335,0.060175565214465335,0.0,1,2019-07-27 19:02:50,2019-07-27 19:02:50,1,1.0,27.52147815460963,Low
0x79a494e3ebda832e221771c1df84a996abe8b3a6,1,0.059599312072123246,0.059599312072123246,0.0,1,2019-07-30 02:12:01,2019-07-30 02:12:01,1,1.0,27.521478154305353,Low
0x79a666ab05291b497828530593440e783f8967a6,4,1957.2837863537577,489.3209465884394,703.3466936842398,7,2019-08-01 01:34:03,2019-08-07 15:22:31,3,0.5714285714285714,37.83449636570058,Low
0x79b56a1429a94e133ea30836b7bc298348f246a2,1,83887.31481218516,83887.31481218516,0.0,1,2019-08-13 06:17:34,2019-08-13 06:17:34,1,1.0,27.565773723424392,Low
0x79ba04abaf8714de7808393dbbbeb91a174b63ca,1,9.975611754662042,9.975611754662042,0.0,1,2019-07-31 10:29:47,2019-07-31 10:29:47,1,1.0,27.521483390326168,Low
0x79c02047810d7711f7e55e94e562cdc859d52837,2,3.28179348911501,1.640896744557505,0.8816882557841402,1,2019-08-09 15:34:11,2019-08-09 17:45:01,2,2.0,32.21667458119105,Low
0x79c4213a328e3b4f1d87b4953c14759399db25e2,1,1023.0414458118325,1023.0414458118325,0.0,1,2019-05-31 10:20:47,2019-05-31 10:20:47,1,1.0,27.52201832650403,Low
0x79d93cbf3583e62dd3edbddd1ee1121f8b07af81,11,1707020.867115573,155183.71519232483,166263.00818501096,36,2019-07-05 22:00:19,2019-08-10 03:24:15,2,0.3055555555555556,34.37182433913782,Low
0x79e9c0c0f07294e88dce8f2a31576dc78d1a8d41,3,7307.256951875933,2435.7523172919778,506.12459269990177,1,2019-07-29 11:27:15,2019-07-29 11:54:03,1,3.0,27.589482691529675,Low
0x79f2b11844610e32805565c586b9cc1f10cc1e68,3,2996.2801504482964,998.7600501494321,1160.9750091266897,1,2019-07-23 20:31:59,2019-07-24 04:29:50,1,3.0,27.570065857584897,Low
0x79f6b113c2d420f4afe12b25d2a8ea392b2be45b,1,1000.0352228234374,1000.0352228234374,0.0,1,2019-08-10 13:14:51,2019-08-10 13:14:51,1,1.0,27.522006178368553,Low
0x79fa0cf9b17b6afee9d9edd853a328d291b85dc1,1,0.0013670201625419992,0.0013670201625419992,0.0,1,2019-06-19 15:01:30,2019-06-19 15:01:30,1,1.0,27.521478123556548,Low
0x79fce68fe00817f6bb7bba131126d0b19dc7d620,1,5.0,5.0,0.0,1,2019-07-19 21:18:57,2019-07-19 21:18:57,1,1.0,27.52148076301939,Low
0x79fd5077324c498e87fda762e7e8c399ab599c0e,3,44.318937144329084,14.772979048109695,0.0913613417922877,4,2019-08-05 14:35:12,2019-08-08 17:08:58,1,0.75,28.04952389357115,Low
0x7a010a8f333595f02cec51034b00713ffcb2f1d8,4,707.5861209026074,176.89653022565184,320.9423666056018,10,2019-07-19 19:28:00,2019-07-29 01:20:39,3,0.4,38.29447683772565,Low
0x7a06a1544fe7c8e34e4671513d435fb4e363f7b7,1,7.739782594325124,7.739782594325124,0.0,1,2019-06-27 19:39:14,2019-06-27 19:39:14,1,1.0,27.52148220972579,Low
0x7a0709ac4e96baaae63ac6ce9f04e81b897fbe40,2,1686.6974853339345,843.3487426669673,80.48553935724864,13,2019-07-07 12:08:38,2019-07-20 00:46:35,2,0.15384615384615385,34.01800412407949,Low
0x7a0c90d3adc768123039a0b2cb7acfff0607c8d0,1,100.0,100.0,0.0,1,2019-06-30 20:44:21,2019-06-30 20:44:21,1,1.0,27.521530926528204,Low
0x7a0e841abc23fc519190f756eab2a7e5f1245679,2,7.996263608412944,3.998131804206472,0.006711331526272844,1,2019-08-02 17:41:35,2019-08-03 05:17:14,1,2.0,27.56017901951793,Low
0x7a0fbb294741a4d08ebc09e8937c44b87c4c0b85,22,46957.792418636505,2134.445109938023,2254.444740686299,24,2019-07-19 19:25:58,2019-08-12 19:23:05,2,0.9166666666666666,36.41125720520872,Low
0x7a1437563a366169ca566e9bcb1f7482bedbff14,10,646.9532027666061,64.69532027666061,79.63052725315312,63,2019-06-10 20:42:51,2019-08-12 19:35:28,4,0.15873015873015872,51.15061185376928,Good
0x7a1fbccc781593de822e0547f8cdc6210c982d61,4,55600.77060160035,13900.192650400088,18592.132216711758,3,2019-08-10 11:28:48,2019-08-12 17:41:47,1,1.3333333333333333,27.48070612867903,Low
0x7a222200f9be6d645c9650b34f3cecb9cfbb897b,5,9396.69203977977,1879.338407955954,1053.326276744356,7,2019-07-01 07:50:25,2019-07-07 09:27:28,1,0.7142857142857143,28.554918999158506,Low
0x7a269478fa50cac1e747edd4c893d8d74c68e78d,2,220.3614435703778,110.1807217851889,127.67048614862428,3,2019-08-06 12:53:15,2019-08-08 21:15:53,1,0.6666666666666666,27.85737030850699,Low
0x7a2b54d41c64506c7f526eef041492ec6fb7b602,1,19.89431056994735,19.89431056994735,0.0,1,2019-07-08 15:59:50,2019-07-08 15:59:50,1,1.0,27.521488627765482,Low
0x7a2bbe4c66f8fabd8cc1edd2f985216dc70d0870,4,26633.14464439629,6658.286161099072,4380.720813448456,8,2019-07-19 11:10:49,2019-07-27 04:55:05,1,0.5,28.58844060619622,Low
0x7a2e18f12f98c172a5953c91b4c0403bf63118e6,4,134.6047460174444,33.6511865043611,16.844181614895284,15,2019-07-22 13:43:17,2019-08-05 22:54:03,1,0.26666666666666666,29.740143805326092,Low
0x7a2e1aa94f24ff70006fd77611d67d17c36db758,3,38161.63014252451,12720.543380841504,11335.602090168182,4,2019-07-01 08:42:48,2019-07-04 22:12:19,1,0.75,27.772948241539115,Low
0x7a3538e7f280c3566515138d2d44af872745ea9f,1,13.859668355820538,13.859668355820538,0.0,1,2019-07-27 02:07:09,2019-07-27 02:07:09,1,1.0,27.52148544125151,Low
0x7a445ae14509a655ba221dedf687aee4b82a2c0b,2,29.82813170914121,14.914065854570605,7.0243572707274415,1,2019-07-30 04:15:19,2019-07-30 04:17:17,2,2.0,32.216527816440504,Low
0x7a4a5bc28a66542ff6a0fc80eed23a53e16b4277,1,53.33464500010097,53.33464500010097,0.0,1,2019-06-19 18:56:15,2019-06-19 18:56:15,1,1.0,27.52150628549718,Low
0x7a4dea67eb787fa48e08cf5d5ccd7ea348e232cf,4,112.68140943603953,28.170352359009883,7.371321101351062,15,2019-06-12 22:15:15,2019-06-26 22:33:35,1,0.26666666666666666,29.74038017778161,Low
0x7a56f039315b01a1222500eb39db4f3d793af6e6,1,3.7563040575222773,3.7563040575222773,0.0,1,2019-07-25 18:50:23,2019-07-25 18:50:23,1,1.0,27.521480106301993,Low
0x7a6559dbac4b8a9bee72fc1f9f1580c753326942,2,97.7505532844541,48.87527664222705,62.73298382630164,2,2019-08-07 13:39:18,2019-08-08 17:47:40,1,1.0,27.708794928344023,Low
